member_id,settlement_liquidity_need_usd,available_qualified_liquid_resources_usd,repo_rollover_need_usd,incremental_funding_cost_usd,member_concentration_ratio,excluded_section16_additional_collateral_demand_usd,excluded_section16_composite_outflow_usd,additional_haircut_requirement_usd,excluded_section17_aqlr_reduction_usd,treasury_liquidation_loss_usd,settlement_fail_requirement_usd,excluded_section18_funding_shock_usd,excluded_section18_composite_outflow_usd,concentration_base_usd,concentration_excess_ratio,concentration_adjustment_usd,pre_buffer_stressed_liquidity_requirement_usd,operational_liquidity_buffer_usd,stressed_liquidity_requirement_usd,liquidity_coverage_ratio,liquidity_headroom_usd,liquidity_shortfall_usd,lcr_status,section16_composite_identity_difference_usd,section18_composite_identity_difference_usd,double_count_control_pass,excluded_overlapping_candidate_amount_usd,scenario_name,severity_rank,funding_scenario_name,haircut_scenario_name,treasury_scenario_name,settlement_fail_scenario_name,concentration_threshold,concentration_multiplier,operational_liquidity_buffer_rate,lcr_minimum_ratio,model_version,value_class,actual_ficc_participant,participant_level_inference,scenario_label,scenario_family,scenario_severity,display_order,hypothetical_value_class
SYN-MBR-0011,60735734239.45619,75242847988.50183,0.0,0.0,0.2977758440804922,0.0,0.0,0.0,0.0,0.0,36290552230.57034,0.0,36290552230.57034,97026286470.02654,0.0,0.0,97026286470.02654,0.0,97026286470.02654,0.7754893104328582,-21783438481.524704,21783438481.524704,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0012,144292010968.214,212367652625.22192,0.0,0.0,0.2660186781845312,0.0,0.0,0.0,0.0,0.0,114983549593.78429,0.0,114983549593.78429,259275560561.9983,0.0,0.0,259275560561.9983,0.0,259275560561.9983,0.8190808735111781,-46907907936.77637,46907907936.77637,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0013,52803412307.27307,98583293681.45982,0.0,0.0,0.2779980045983231,0.0,0.0,0.0,0.0,0.0,36559445516.134,0.0,36559445516.134,89362857823.40707,0.0,0.0,89362857823.40707,0.0,89362857823.40707,1.103179733533965,9220435858.05275,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0014,18905679729.392178,27563413705.90542,0.0,0.0,0.27904545310817064,0.0,0.0,0.0,0.0,0.0,12908970165.481613,0.0,12908970165.481613,31814649894.87379,0.0,0.0,31814649894.87379,0.0,31814649894.87379,0.8663748869462379,-4251236188.9683723,4251236188.9683723,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0015,16748938730.153816,24224007964.745144,0.0,0.0,0.24332795831642118,0.0,0.0,0.0,0.0,0.0,11658263997.128012,0.0,11658263997.128012,28407202727.28183,0.0,0.0,28407202727.28183,0.0,28407202727.28183,0.8527417569868923,-4183194762.536686,4183194762.536686,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0016,27198692761.82988,34634721035.148605,0.0,0.0,0.2562474183718598,0.0,0.0,0.0,0.0,0.0,16012364855.223337,0.0,16012364855.223337,43211057617.053215,0.0,0.0,43211057617.053215,0.0,43211057617.053215,0.8015244926909643,-8576336581.90461,8576336581.90461,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0017,16925605514.598438,18547989416.68169,0.0,0.0,0.28550394225742814,0.0,0.0,0.0,0.0,0.0,12182180191.144083,0.0,12182180191.144083,29107785705.742523,0.0,0.0,29107785705.742523,0.0,29107785705.742523,0.6372174649142911,-10559796289.060833,10559796289.060833,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0018,49366994743.6497,90823998967.0652,0.0,0.0,0.28425075824294876,0.0,0.0,0.0,0.0,0.0,31821835599.841362,0.0,31821835599.841362,81188830343.49106,0.0,0.0,81188830343.49106,0.0,81188830343.49106,1.1186760368736683,9635168623.574142,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0019,21549543716.28105,22087577368.86665,0.0,0.0,0.28579367164537667,0.0,0.0,0.0,0.0,0.0,13700361254.97553,0.0,13700361254.97553,35249904971.256584,0.0,0.0,35249904971.256584,0.0,35249904971.256584,0.626599628761475,-13162327602.389935,13162327602.389935,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0020,58917682215.03989,63853933972.30661,0.0,0.0,0.270934987158949,0.0,0.0,0.0,0.0,0.0,34774745341.011185,0.0,34774745341.011185,93692427556.05107,0.0,0.0,93692427556.05107,0.0,93692427556.05107,0.6815271590023247,-29838493583.74446,29838493583.74446,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0021,223347401819.26135,304408474480.80493,0.0,0.0,0.27774375250252253,0.0,0.0,0.0,0.0,0.0,149885153558.67828,0.0,149885153558.67828,373232555377.93964,0.0,0.0,373232555377.93964,0.0,373232555377.93964,0.8156000062013812,-68824080897.1347,68824080897.1347,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0022,24024789572.102814,26836974511.062134,0.0,0.0,0.2791649105722638,0.0,0.0,0.0,0.0,0.0,17090635627.134796,0.0,17090635627.134796,41115425199.23761,0.0,0.0,41115425199.23761,0.0,41115425199.23761,0.6527227769387087,-14278450688.175476,14278450688.175476,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0023,47176754102.84989,90188351371.4415,0.0,0.0,0.33378647402122835,0.0,0.0,0.0,0.0,0.0,24784450781.00062,0.0,24784450781.00062,71961204883.85051,0.0,0.0,71961204883.85051,0.0,71961204883.85051,1.253291291008963,18227146487.59099,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0024,18574452756.67761,27523688539.237083,0.0,0.0,0.2915580076874683,0.0,0.0,0.0,0.0,0.0,10420668782.0412,0.0,10420668782.0412,28995121538.71881,0.0,0.0,28995121538.71881,0.0,28995121538.71881,0.9492523941478624,-1471432999.4817276,1471432999.4817276,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0025,37913634646.76164,56811541404.62919,0.0,0.0,0.31370829801288924,0.0,0.0,0.0,0.0,0.0,25469530287.553555,0.0,25469530287.553555,63383164934.3152,0.0,0.0,63383164934.3152,0.0,63383164934.3152,0.8963191008764508,-6571623529.686012,6571623529.686012,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0026,51482648842.523285,61978397436.36327,0.0,0.0,0.25420346843542774,0.0,0.0,0.0,0.0,0.0,30151108603.236755,0.0,30151108603.236755,81633757445.76004,0.0,0.0,81633757445.76004,0.0,81633757445.76004,0.759225097258859,-19655360009.396767,19655360009.396767,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0027,32063094722.12096,56916796024.10076,0.0,0.0,0.294478103365004,0.0,0.0,0.0,0.0,0.0,18770775967.613285,0.0,18770775967.613285,50833870689.734245,0.0,0.0,50833870689.734245,0.0,50833870689.734245,1.1196628399889867,6082925334.366516,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0028,76904103317.7189,99599212235.12988,0.0,0.0,0.23144341013989894,0.0,0.0,0.0,0.0,0.0,51119440667.3872,0.0,51119440667.3872,128023543985.10611,0.0,0.0,128023543985.10611,0.0,128023543985.10611,0.777975746763556,-28424331749.976227,28424331749.976227,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0029,18665876759.885567,30217348533.848213,0.0,0.0,0.24282605852048295,0.0,0.0,0.0,0.0,0.0,12454844048.92001,0.0,12454844048.92001,31120720808.805576,0.0,0.0,31120720808.805576,0.0,31120720808.805576,0.9709720002789346,-903372274.9573631,903372274.9573631,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0030,175821733787.35785,302812978716.35925,0.0,0.0,0.2926434114775448,0.0,0.0,0.0,0.0,0.0,97342113707.11539,0.0,97342113707.11539,273163847494.47324,0.0,0.0,273163847494.47324,0.0,273163847494.47324,1.108539733547595,29649131221.886017,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0031,57573944874.87246,61529492053.88336,0.0,0.0,0.3219640551273276,0.0,0.0,0.0,0.0,0.0,30014324422.540634,0.0,30014324422.540634,87588269297.41309,0.0,0.0,87588269297.41309,0.0,87588269297.41309,0.7024855331363492,-26058777243.529724,26058777243.529724,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0032,23694465319.93,36676041150.87291,0.0,0.0,0.29851786031203514,0.0,0.0,0.0,0.0,0.0,21596706224.14829,0.0,21596706224.14829,45291171544.07829,0.0,0.0,45291171544.07829,0.0,45291171544.07829,0.8097834500743492,-8615130393.205383,8615130393.205383,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0033,27754252011.11132,59118321064.85495,0.0,0.0,0.23718065570346106,0.0,0.0,0.0,0.0,0.0,15040027391.099422,0.0,15040027391.099422,42794279402.21074,0.0,0.0,42794279402.21074,0.0,42794279402.21074,1.3814538272561943,16324041662.64421,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0034,41209294162.20596,63634218892.15825,0.0,0.0,0.3029528381239237,0.0,0.0,0.0,0.0,0.0,26282684709.85503,0.0,26282684709.85503,67491978872.06099,0.0,0.0,67491978872.06099,0.0,67491978872.06099,0.9428412080313191,-3857759979.9027405,3857759979.9027405,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0035,18268399456.49582,39933966050.57036,0.0,0.0,0.24380615316984017,0.0,0.0,0.0,0.0,0.0,11991832355.621893,0.0,11991832355.621893,30260231812.117714,0.0,0.0,30260231812.117714,0.0,30260231812.117714,1.319684736670748,9673734238.452644,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0036,86121022025.06229,95836713791.62004,0.0,0.0,0.23016559882913182,0.0,0.0,0.0,0.0,0.0,56225227066.51876,0.0,56225227066.51876,142346249091.58105,0.0,0.0,142346249091.58105,0.0,142346249091.58105,0.6732647639346067,-46509535299.96101,46509535299.96101,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0037,173143482343.27496,248389787156.37576,0.0,0.0,0.31238017263729007,0.0,0.0,0.0,0.0,0.0,95837569261.38705,0.0,95837569261.38705,268981051604.66202,0.0,0.0,268981051604.66202,0.0,268981051604.66202,0.9234471561270029,-20591264448.286255,20591264448.286255,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0038,18068256922.030533,25040064941.657112,0.0,0.0,0.3282194300583181,0.0,0.0,0.0,0.0,0.0,11126318590.774324,0.0,11126318590.774324,29194575512.804855,0.0,0.0,29194575512.804855,0.0,29194575512.804855,0.8576958048482137,-4154510571.147743,4154510571.147743,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0039,117474744776.86755,139476713507.33163,0.0,0.0,0.27297417376711264,0.0,0.0,0.0,0.0,0.0,76607899221.04851,0.0,76607899221.04851,194082643997.91608,0.0,0.0,194082643997.91608,0.0,194082643997.91608,0.7186459882977957,-54605930490.58444,54605930490.58444,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0040,20556787423.82752,22962330417.93186,0.0,0.0,0.2604829424513456,0.0,0.0,0.0,0.0,0.0,11872962060.481146,0.0,11872962060.481146,32429749484.308662,0.0,0.0,32429749484.308662,0.0,32429749484.308662,0.7080637619184301,-9467419066.3768,9467419066.3768,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0041,12950085858.467745,19834120222.86173,0.0,0.0,0.2431412077983898,0.0,0.0,0.0,0.0,0.0,9429677504.157515,0.0,9429677504.157515,22379763362.62526,0.0,0.0,22379763362.62526,0.0,22379763362.62526,0.8862524550185898,-2545643139.7635307,2545643139.7635307,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0042,15663697169.426891,17941700328.971954,0.0,0.0,0.33855931127229066,0.0,0.0,0.0,0.0,0.0,9607352323.611017,0.0,9607352323.611017,25271049493.03791,0.0,0.0,25271049493.03791,0.0,25271049493.03791,0.7099705271011729,-7329349164.065956,7329349164.065956,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0043,25092965439.50126,36743787081.90648,0.0,0.0,0.27552578519681936,0.0,0.0,0.0,0.0,0.0,12543197707.562054,0.0,12543197707.562054,37636163147.06331,0.0,0.0,37636163147.06331,0.0,37636163147.06331,0.9762893985322078,-892376065.1568298,892376065.1568298,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0044,168262174017.0547,308181623027.815,0.0,0.0,0.26566615766375956,0.0,0.0,0.0,0.0,0.0,110619300108.81984,0.0,110619300108.81984,278881474125.8745,0.0,0.0,278881474125.8745,0.0,278881474125.8745,1.1050630881587915,29300148901.94049,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0045,32588093202.872517,28997219975.458717,0.0,0.0,0.2690440074811175,0.0,0.0,0.0,0.0,0.0,18801931022.347374,0.0,18801931022.347374,51390024225.219894,0.0,0.0,51390024225.219894,0.0,51390024225.219894,0.5642577603851021,-22392804249.761177,22392804249.761177,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0046,59669776303.86548,100264545076.87358,0.0,0.0,0.27023051814640947,0.0,0.0,0.0,0.0,0.0,35197285495.31733,0.0,35197285495.31733,94867061799.1828,0.0,0.0,94867061799.1828,0.0,94867061799.1828,1.0568952297596854,5397483277.690781,0.0,PASS,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0047,67671110299.97056,97833540582.7385,0.0,0.0,0.2915350084787377,0.0,0.0,0.0,0.0,0.0,43781641297.21208,0.0,43781641297.21208,111452751597.18265,0.0,0.0,111452751597.18265,0.0,111452751597.18265,0.8778028283799821,-13619211014.444153,13619211014.444153,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0048,26801661099.536205,35327193721.53835,0.0,0.0,0.241119733393087,0.0,0.0,0.0,0.0,0.0,17580454060.03381,0.0,17580454060.03381,44382115159.570015,0.0,0.0,44382115159.570015,0.0,44382115159.570015,0.7959781455778777,-9054921438.031662,9054921438.031662,BREACH,0.0,0.0,True,0.0,settlement_fail_increase,1,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0001,18858809027.69864,27146854021.072403,8353315376.863924,35157.051249427226,0.31313937116218,2808696213.606269,11162046747.521442,3816707272.675554,168330759.6691532,461221934.8480951,23403934401.85738,11162046747.521442,34565981149.37882,42262743429.556015,0.16313937116218,4481566301.34611,59375589472.34095,8906338420.851143,68281927893.19209,0.3975701164081957,-41135073872.11969,41135073872.11969,BREACH,0.0,0.0,True,14139073720.796865,combined_systemic_stress,1,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,0.15,0.65,0.15,1.0,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0002,55686674465.80817,50488291294.855255,23766228969.424294,100026.21620128055,0.293314313445164,7303677270.848201,31070006266.4887,10426666317.939074,371398452.34653264,982450872.1891618,60991614488.88241,31070006266.4887,92061620755.37111,116678288954.69058,0.14331431344516402,10869084769.073664,162722819909.53296,24408422986.429943,187131242895.9629,0.2698015067581453,-136642951601.10764,136642951601.10764,BREACH,5.7220458984375e-06,0.0,True,38745081989.68343,combined_systemic_stress,1,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,0.15,0.65,0.15,1.0,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0003,27151181408.92816,31252301950.259502,11667115958.750378,49104.023395413904,0.2573079708206423,3594450164.2540393,15261615227.027813,5194799968.684659,208018294.6947766,602936857.9188762,31012288878.136772,15261615227.027813,46273904105.16459,58163470287.06493,0.10730797082064228,4056912582.054578,79685284758.49683,11952792713.774523,91638077472.27135,0.3410405675491839,-60385775522.01184,60385775522.01184,BREACH,4.76837158203125e-07,3.814697265625e-06,True,19064083685.97663,combined_systemic_stress,1,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,0.15,0.65,0.15,1.0,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0004,34647571395.1913,41457312552.14155,14816762783.915453,62360.11272691736,0.2510355218707167,4888525272.235701,19705350416.263885,6341436592.890169,243716573.62654746,675378997.8010769,40841195635.96336,19705350416.26388,60546546052.22725,75488767031.15466,0.10103552187071671,4957580532.040282,102279988297.91437,15341998244.687155,117621986542.60152,0.35246227147444176,-76164673990.45996,76164673990.45996,BREACH,4.76837158203125e-06,3.814697265625e-06,True,24837592262.12613,combined_systemic_stress,1,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,0.15,0.65,0.15,1.0,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0005,31915827839.295277,56249395326.243454,13660075543.047405,57491.900433701274,0.3018129863575002,4276594095.4011426,17936727130.34898,6125229778.266268,330162676.9979976,933095160.2451955,40318108196.641785,17936727130.34898,58254835326.99077,72233936035.93706,0.1518129863575002,7127932204.881967,100080326214.27834,15012048932.14175,115092375146.42009,0.488732596357345,-58842979820.176636,58842979820.176636,BREACH,-1.430511474609375e-06,3.814697265625e-06,True,22543483902.74812,combined_systemic_stress,1,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,0.15,0.65,0.15,1.0,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0006,49756352913.10942,55209210371.3362,20616968808.61666,86771.7542450202,0.30974807622489625,6446504813.204465,27063560393.57537,8717047722.09405,352113619.2672274,890965126.0013809,58850815031.55024,27063560393.575375,85914375425.12563,108607167944.65967,0.15974807622489626,11277360993.205841,150109597366.33182,22516439604.94977,172626036971.2816,0.31981971746545346,-117416826599.94539,117416826599.94539,BREACH,0.0,1.1444091796875e-05,True,33862178826.047066,combined_systemic_stress,1,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,0.15,0.65,0.15,1.0,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0007,49007215187.84354,55113693908.5898,22108970210.351425,93051.2214240377,0.2854548782912785,7158866791.054065,29267930052.626915,10053355139.960157,411321262.6171651,1099153985.1444907,68422409726.677216,29267930052.626915,97690339779.30414,117429624914.52075,0.13545487829127853,10339170107.881483,161030367409.0797,24154555111.361958,185184922520.44168,0.2976143692395155,-130071228611.85188,130071228611.85188,BREACH,9.5367431640625e-07,7.62939453125e-06,True,36838118106.29814,combined_systemic_stress,1,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,0.15,0.65,0.15,1.0,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
