scenario_name,severity_rank,member_id,funding_scenario_name,haircut_scenario_name,treasury_scenario_name,settlement_fail_scenario_name,repo_rollover_need_usd,incremental_funding_cost_usd,additional_haircut_requirement_usd,settlement_fail_requirement_usd,excluded_section16_additional_collateral_demand_usd,excluded_section16_composite_outflow_usd,excluded_section18_funding_shock_usd,excluded_section18_composite_outflow_usd,excluded_section17_aqlr_reduction_usd,excluded_overlapping_candidate_amount_usd,section16_composite_identity_difference_usd,section18_composite_identity_difference_usd,double_count_control_pass,model_version,value_class,actual_ficc_participant,participant_level_inference,scenario_label,scenario_family,scenario_severity,display_order,hypothetical_value_class
collateral_haircut_increase,1,SYN-MBR-0033,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,1837633447.5373995,0.0,0.0,0.0,0.0,0.0,78511371.0394615,78511371.0394615,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0034,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,2694656674.0718436,0.0,0.0,0.0,0.0,0.0,164793332.9406426,164793332.9406426,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0035,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,1217935173.354313,0.0,0.0,0.0,0.0,0.0,68078844.715172,68078844.715172,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0036,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,5496015673.850491,0.0,0.0,0.0,0.0,0.0,228903961.0805235,228903961.0805235,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0037,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,11899842723.877743,0.0,0.0,0.0,0.0,0.0,640891559.2826407,640891559.2826407,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0038,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,1218854655.7620738,0.0,0.0,0.0,0.0,0.0,56812346.07172082,56812346.07172082,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0039,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,7685826004.042196,0.0,0.0,0.0,0.0,0.0,360244640.18577313,360244640.18577313,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0040,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,1251884003.9482868,0.0,0.0,0.0,0.0,0.0,60346769.946616106,60346769.946616106,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0041,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,904893684.4979734,0.0,0.0,0.0,0.0,0.0,56538410.7571655,56538410.7571655,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0042,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,1118449937.4567459,0.0,0.0,0.0,0.0,0.0,67801653.70506293,67801653.70506293,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0043,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,1564115346.6843398,0.0,0.0,0.0,0.0,0.0,74292977.43633524,74292977.43633524,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0044,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,10884997408.846214,0.0,0.0,0.0,0.0,0.0,543122940.6545458,543122940.6545458,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0045,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,2143923024.4752433,0.0,0.0,0.0,0.0,0.0,114271841.37636693,114271841.37636693,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0046,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,3436901200.3624644,0.0,0.0,0.0,0.0,0.0,177661215.64707154,177661215.64707154,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0047,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,4267565730.8849964,0.0,0.0,0.0,0.0,0.0,224856846.53595296,224856846.53595296,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
collateral_haircut_increase,1,SYN-MBR-0048,collateral_haircut_increase,collateral_haircut_increase,NONE,collateral_haircut_increase,0.0,0.0,1683318532.991816,0.0,0.0,0.0,0.0,0.0,76577743.422776,76577743.422776,0.0,0.0,True,section-21-v1,synthetic,False,False,Collateral haircut increase,collateral,targeted,9,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0001,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,11122797078.375212,0.0,0.0,0.0,11122797078.375212,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0002,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,28662495242.430225,0.0,0.0,0.0,28662495242.430225,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0003,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,14631611936.384884,0.0,0.0,0.0,14631611936.384884,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0004,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,19323822017.135536,0.0,0.0,0.0,19323822017.135536,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0005,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,19189667766.916214,0.0,0.0,0.0,19189667766.916214,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0006,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,27853394105.98998,0.0,0.0,0.0,27853394105.98998,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0007,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,32821511596.258926,0.0,0.0,0.0,32821511596.258926,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0008,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,8763350313.341825,0.0,0.0,0.0,8763350313.341825,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0009,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,22214626397.77177,0.0,0.0,0.0,22214626397.77177,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0010,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,16982970132.061655,0.0,0.0,0.0,16982970132.061655,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0011,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,36290552230.57034,0.0,0.0,0.0,36290552230.57034,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0012,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,114983549593.78429,0.0,0.0,0.0,114983549593.78429,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0013,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,36559445516.134,0.0,0.0,0.0,36559445516.134,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0014,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,12908970165.481613,0.0,0.0,0.0,12908970165.481613,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0015,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,11658263997.128012,0.0,0.0,0.0,11658263997.128012,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0016,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,16012364855.223337,0.0,0.0,0.0,16012364855.223337,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0017,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,12182180191.144083,0.0,0.0,0.0,12182180191.144083,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0018,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,31821835599.841362,0.0,0.0,0.0,31821835599.841362,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0019,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,13700361254.97553,0.0,0.0,0.0,13700361254.97553,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0020,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,34774745341.011185,0.0,0.0,0.0,34774745341.011185,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0021,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,149885153558.67828,0.0,0.0,0.0,149885153558.67828,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0022,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,17090635627.134796,0.0,0.0,0.0,17090635627.134796,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0023,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,24784450781.00062,0.0,0.0,0.0,24784450781.00062,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0024,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,10420668782.0412,0.0,0.0,0.0,10420668782.0412,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0025,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,25469530287.553555,0.0,0.0,0.0,25469530287.553555,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0026,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,30151108603.236755,0.0,0.0,0.0,30151108603.236755,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0027,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,18770775967.613285,0.0,0.0,0.0,18770775967.613285,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0028,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,51119440667.3872,0.0,0.0,0.0,51119440667.3872,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0029,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,12454844048.92001,0.0,0.0,0.0,12454844048.92001,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0030,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,97342113707.11539,0.0,0.0,0.0,97342113707.11539,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0031,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,30014324422.540634,0.0,0.0,0.0,30014324422.540634,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0032,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,21596706224.14829,0.0,0.0,0.0,21596706224.14829,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0033,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,15040027391.099422,0.0,0.0,0.0,15040027391.099422,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0034,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,26282684709.85503,0.0,0.0,0.0,26282684709.85503,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0035,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,11991832355.621893,0.0,0.0,0.0,11991832355.621893,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0036,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,56225227066.51876,0.0,0.0,0.0,56225227066.51876,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0037,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,95837569261.38705,0.0,0.0,0.0,95837569261.38705,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0038,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,11126318590.774324,0.0,0.0,0.0,11126318590.774324,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0039,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,76607899221.04851,0.0,0.0,0.0,76607899221.04851,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0040,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,11872962060.481146,0.0,0.0,0.0,11872962060.481146,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0041,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,9429677504.157515,0.0,0.0,0.0,9429677504.157515,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0042,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,9607352323.611017,0.0,0.0,0.0,9607352323.611017,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0043,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,12543197707.562054,0.0,0.0,0.0,12543197707.562054,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0044,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,110619300108.81984,0.0,0.0,0.0,110619300108.81984,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0045,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,18801931022.347374,0.0,0.0,0.0,18801931022.347374,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0046,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,35197285495.31733,0.0,0.0,0.0,35197285495.31733,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0047,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,43781641297.21208,0.0,0.0,0.0,43781641297.21208,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
settlement_fail_increase,1,SYN-MBR-0048,settlement_fail_increase,settlement_fail_increase,NONE,settlement_fail_increase,0.0,0.0,0.0,17580454060.03381,0.0,0.0,0.0,17580454060.03381,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Settlement-fail increase,settlement,targeted,10,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0001,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,8353315376.863924,35157.051249427226,3816707272.675554,23403934401.85738,2808696213.606269,11162046747.521442,11162046747.521442,34565981149.37882,168330759.6691532,14139073720.796865,0.0,0.0,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0002,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,23766228969.424294,100026.21620128055,10426666317.939074,60991614488.88241,7303677270.848201,31070006266.4887,31070006266.4887,92061620755.37111,371398452.34653264,38745081989.68343,5.7220458984375e-06,0.0,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0003,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,11667115958.750378,49104.023395413904,5194799968.684659,31012288878.136772,3594450164.2540393,15261615227.027813,15261615227.027813,46273904105.16459,208018294.6947766,19064083685.97663,4.76837158203125e-07,3.814697265625e-06,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0004,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,14816762783.915453,62360.11272691736,6341436592.890169,40841195635.96336,4888525272.235701,19705350416.263885,19705350416.26388,60546546052.22725,243716573.62654746,24837592262.12613,4.76837158203125e-06,3.814697265625e-06,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0005,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,13660075543.047405,57491.900433701274,6125229778.266268,40318108196.641785,4276594095.4011426,17936727130.34898,17936727130.34898,58254835326.99077,330162676.9979976,22543483902.74812,-1.430511474609375e-06,3.814697265625e-06,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0006,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,20616968808.61666,86771.7542450202,8717047722.09405,58850815031.55024,6446504813.204465,27063560393.57537,27063560393.575375,85914375425.12563,352113619.2672274,33862178826.047066,0.0,1.1444091796875e-05,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0007,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,22108970210.351425,93051.2214240377,10053355139.960157,68422409726.677216,7158866791.054065,29267930052.626915,29267930052.626915,97690339779.30414,411321262.6171651,36838118106.29814,9.5367431640625e-07,7.62939453125e-06,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0008,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,5425636504.558328,22835.17047373031,2296047502.2964177,18150498324.801727,1826716331.3662555,7252375671.095057,7252375671.095057,25402873995.896782,129963065.08150123,9209055067.542812,-4.76837158203125e-07,-1.9073486328125e-06,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0009,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,15854768061.640461,66728.82180825074,7469017603.9800825,46719204809.96429,4779388948.819501,20634223739.28177,20634223739.28177,67353428549.24606,344182500.1029118,25757795188.20418,-9.5367431640625e-07,7.62939453125e-06,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0010,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,12068571325.015669,50793.650357809915,5320010221.608874,35605524805.913635,3471169711.809505,15539791830.475533,15539791830.475533,51145316636.38917,232556656.99180922,19243518199.276848,9.5367431640625e-07,0.0,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
combined_systemic_stress,1,SYN-MBR-0011,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,combined_systemic_stress,28620560044.471493,120456.90254407175,12601112139.415092,76283972751.49574,10104913776.557423,38725594277.931465,38725594277.93146,115009567029.42722,662810421.5776315,49493318476.066505,5.7220458984375e-06,1.52587890625e-05,True,section-21-v1,synthetic,False,False,Combined systemic stress,systemic,extreme,11,hypothetical_assumptions_on_synthetic_members
