member_id,settlement_liquidity_need_usd,available_qualified_liquid_resources_usd,repo_rollover_need_usd,incremental_funding_cost_usd,member_concentration_ratio,excluded_section16_additional_collateral_demand_usd,excluded_section16_composite_outflow_usd,additional_haircut_requirement_usd,excluded_section17_aqlr_reduction_usd,treasury_liquidation_loss_usd,settlement_fail_requirement_usd,excluded_section18_funding_shock_usd,excluded_section18_composite_outflow_usd,concentration_base_usd,concentration_excess_ratio,concentration_adjustment_usd,pre_buffer_stressed_liquidity_requirement_usd,operational_liquidity_buffer_usd,stressed_liquidity_requirement_usd,liquidity_coverage_ratio,liquidity_headroom_usd,liquidity_shortfall_usd,lcr_status,section16_composite_identity_difference_usd,section18_composite_identity_difference_usd,double_count_control_pass,excluded_overlapping_candidate_amount_usd,scenario_name,severity_rank,funding_scenario_name,haircut_scenario_name,treasury_scenario_name,settlement_fail_scenario_name,concentration_threshold,concentration_multiplier,operational_liquidity_buffer_rate,lcr_minimum_ratio,model_version,value_class,actual_ficc_participant,participant_level_inference
SYN-MBR-0002,55686674465.80817,50488291294.855255,23526166050.54122,173378.77474888673,0.293314313445164,5895534543.508934,29421873972.824905,6875845331.991491,244020193.0078065,181754342.11928385,46530595536.08537,29421873972.8249,75952469508.91028,102217270001.89354,0.093314313445164,4769167186.232826,137570376291.5531,13757037629.155312,151327413920.7084,0.3336361204276563,-100839122625.85315,100839122625.85315,BREACH,9.5367431640625e-07,3.814697265625e-06,True,35561428709.34164,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0003,27151181408.92816,31252301950.259502,11549266302.601383,85113.64055205119,0.2573079708206423,2899334872.331212,14448686288.573149,3368400178.0487275,133559859.02104798,110077591.81861544,23699540948.37004,14448686288.573149,38148227236.94319,50850722357.2982,0.05730797082064226,1457075856.5303133,67335627399.93779,6733562739.993779,74069190139.93156,0.42193389574285384,-42816888189.67206,42816888189.67206,BREACH,1.430511474609375e-06,1.9073486328125e-06,True,17481581019.92541,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0004,34647571395.1913,41457312552.14155,14667098513.370855,108090.86205998925,0.2510355218707167,3912984136.772696,18580190741.00561,4117424707.2882156,154915509.17814964,113674956.53830917,31249096020.206768,18580190741.00561,49829286761.21238,65896667415.39807,0.051035521870716694,1681535405.542946,86476509089.00046,8647650908.900045,95124159997.9005,0.43582316577677593,-53666847445.75895,53666847445.75895,BREACH,0.0,0.0,True,22648090386.95646,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0005,31915827839.295277,56249395326.243454,13522094982.00652,99652.62741841556,0.3018129863575002,3445112410.882041,16967307045.51598,4024774647.0627394,217169545.83403128,166219468.11895266,30927936462.104866,16967307045.515982,47895243507.62085,62843764301.40015,0.10181298635750019,3199155658.736205,83756108709.95197,8375610870.995197,92131719580.94716,0.6105323506615178,-35882324254.703705,35882324254.703705,BREACH,9.5367431640625e-07,1.9073486328125e-06,True,20629589002.23205,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0006,49756352913.10942,55209210371.3362,20408716598.42862,150404.37402470084,0.3097480762248962,5194371064.977964,25603238067.78061,5749121575.484929,227873785.8719831,149728130.4370094,45034779378.21637,25603238067.780605,70638017445.99698,94791132291.32579,0.10974807622489618,5201572206.076321,126300421206.1267,12630042120.61267,138930463326.73938,0.3973873623489911,-83721252955.40318,83721252955.40318,BREACH,9.5367431640625e-07,3.814697265625e-06,True,31025482918.63055,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0007,49007215187.84354,55113693908.5898,21885647278.93373,161288.7838016658,0.2854548782912785,5744250471.263718,27630059038.98125,6578759707.498002,269009087.91919005,197975693.57607815,52664880824.19728,27630059038.98125,80294939863.17854,101672096012.04082,0.08545487829127851,4344188295.164065,134678828275.99649,13467882827.59965,148146711103.59613,0.3720210425059646,-93033017195.00633,93033017195.00633,BREACH,0.0,1.1444091796875e-05,True,33643318598.164158,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0008,11854684627.409325,23153845907.247063,5370832095.421373,39580.96215446598,0.2793784356656723,1459492177.9998124,6830363854.38334,1500899686.9095287,83246384.29613598,61152831.070667066,14010068655.97417,6830363854.383341,20840432510.35751,25864753283.383495,0.07937843566567226,1026551827.2567711,33824229305.003986,3382422930.5003986,37206652235.50439,0.6223039299717631,-14052806328.257324,14052806328.257324,BREACH,-2.384185791015625e-07,-1.9073486328125e-06,True,8373102416.679289,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0009,37420687572.08649,47288999137.49504,15694618889.300655,115663.2911343024,0.285403166638031,3866187078.0183854,19560921630.610176,4890178412.151813,226988592.25275147,179435841.5072949,35823075445.99737,19560921630.610176,55383997076.607544,73243763018.08386,0.08540316663803099,3127624649.114934,97135736473.44968,9713573647.344969,106849310120.79465,0.44257655088305353,-59560310983.29961,59560310983.29961,BREACH,9.5367431640625e-07,0.0,True,23654097300.881313,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0010,27452830917.97726,35216448139.00227,11946666564.156923,88042.32728687073,0.2613357378719065,2822844083.2217884,14769598689.705996,3473903926.4095182,150755600.7458619,122500238.77727671,27338239656.133575,14769598689.706,42107838345.83958,54791070574.11084,0.06133573787190649,1680325371.2273958,72014554717.00923,7201455471.700924,79216010188.71016,0.4445622552197322,-43999562049.707886,43999562049.707886,BREACH,-2.86102294921875e-06,1.9073486328125e-06,True,17743198373.67365,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0011,60735734239.45619,75242847988.50183,28331463478.36572,208791.9644097248,0.2977758440804922,8035415541.936017,36367087812.26614,8258325154.958469,431780476.01519907,316755175.1027781,58505203395.36257,36367087812.26614,94872291207.62872,119240937634.81876,0.09777584408049217,5829441663.096865,161977131898.307,16197713189.830702,178174845088.1377,0.4222978162337196,-102931997099.63586,102931997099.63586,BREACH,-1.9073486328125e-06,7.62939453125e-06,True,44834283830.21736,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0012,144292010968.214,212367652625.22192,66381254000.74791,489204.2528399809,0.2660186781845312,17173946184.080114,83555689389.08087,18877536441.19851,1092401790.640637,816810792.7983068,183354779290.13153,83555689389.08086,266910468679.2124,327646790258.3455,0.06601867818453117,10815404002.130146,424538284699.47327,42453828469.94733,466992113169.4206,0.4547564008820355,-254624460544.19867,254624460544.19867,BREACH,7.62939453125e-06,1.52587890625e-05,True,101822037363.8016,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0013,52803412307.27307,98583293681.45982,22753505669.605247,167684.56559232873,0.2779980045983231,5855562367.993776,28609235722.16461,7087851628.170282,352804227.95615923,284430546.6366886,58588035521.21437,28609235722.16461,87197271243.37898,111391447828.48744,0.07799800459832307,4344155329.970114,145861558687.4354,14586155868.74354,160447714556.17892,0.6144262880537449,-61864420874.7191,61864420874.7191,BREACH,-4.76837158203125e-06,0.0,True,34817602318.11455,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0014,18905679729.392178,27563413705.90542,8654948777.098436,63783.63611240345,0.2790454531081706,2361713412.648638,11016725973.383186,2477711969.4755096,134800314.45288873,101061235.90287574,20698082978.639076,11016725973.383184,31714808952.022263,39603762708.03125,0.07904545310817057,1565248684.0223992,52402797158.16659,5240279715.816659,57643076873.983246,0.4781738796865986,-30079663168.077827,30079663168.077827,BREACH,0.0,1.9073486328125e-06,True,13513239700.48471,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0015,16748938730.153816,24224007964.745144,7476584222.286178,55099.54358827671,0.2433279583164211,1927413671.4154463,9404052993.245213,1998356285.3355002,106865862.4772838,78400885.7321254,18679118992.948498,9404052993.245213,28083171986.19371,35428057723.10231,0.043327958316421084,767512704.1291685,45748966920.12887,4574896692.012887,50323863612.141754,0.4813622449867017,-26099855647.39661,26099855647.39661,BREACH,4.76837158203125e-07,0.0,True,11438332527.137943,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0016,27198692761.82988,34634721035.148605,11781467105.862593,86824.87096157241,0.2562474183718598,3375739373.571984,15157293304.30554,3407764094.566855,142012058.93062,110366326.09246437,25830817103.06435,15157293304.305538,40988110407.36989,53029509864.894226,0.056247418371859814,1491386513.7126863,69820580729.9998,6982058072.999981,76802638802.99979,0.4509574355119141,-42167917767.85118,42167917767.85118,BREACH,1.9073486328125e-06,0.0,True,18675044736.80814,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0017,16925605514.598438,18547989416.68169,7598088455.225194,55994.982946671,0.2855039422574281,2153409056.4204783,9751553506.628618,2088491423.883089,100995856.43301508,61698437.2683543,19494451887.333923,9751553506.628618,29246005393.96254,36420057401.93236,0.08550394225742808,1557029242.5535202,47725420955.84547,4772542095.584547,52497963051.430016,0.3533087445414028,-33949973634.748325,33949973634.748325,BREACH,-9.5367431640625e-07,-1.9073486328125e-06,True,12005958419.482113,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0018,49366994743.6497,90823998967.0652,21959556520.456505,161833.4664205978,0.2842507582429487,5305298709.142171,27265017063.06509,6192953430.477262,202623980.94509998,143762309.56832695,51138309800.39529,27265017063.065094,78403326863.46037,100505304544.04498,0.0842507582429487,4233824057.6371336,133035562695.65062,13303556269.565063,146339118965.2157,0.6206406025216932,-55515119998.1505,55515119998.1505,BREACH,-5.7220458984375e-06,-7.62939453125e-06,True,32772939753.152363,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0019,21549543716.28105,22087577368.86665,9483000227.99918,69886.05610203477,0.2857936716453766,2357022515.814687,11840092629.869968,2835545700.3378444,122109148.88837086,96947283.5528801,22029105243.90041,11840092629.869967,33869197873.770374,43578648960.18146,0.0857936716453766,1869386149.8194702,57863598207.946945,5786359820.794695,63649958028.74164,0.3470163697341769,-41562380659.874985,41562380659.874985,BREACH,0.0,-1.9073486328125e-06,True,14319224294.573025,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0020,58917682215.03989,63853933972.30661,23336924760.374657,171984.13939051653,0.270934987158949,5888652720.465927,29225749464.979973,6336354171.725628,194224443.97226405,138852661.97122008,56091590342.38829,29225749464.979973,85317339807.36827,115009272557.42818,0.07093498715894897,4079090636.010615,148900666771.64972,14890066677.164972,163790733448.8147,0.389850711501095,-99936799476.50809,99936799476.50809,BREACH,-1.9073486328125e-06,7.62939453125e-06,True,35308626629.41817,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0021,223347401819.26135,304408474480.80493,101040591019.51093,744630.2059261014,0.2777437525025225,25508210856.78927,126549546506.50612,31139897623.919804,1564791097.4768193,1319213581.926796,240484424681.52866,126549546506.50613,367033971188.0348,463831826500.79004,0.07774375250252247,18030013361.13518,615362286717.4886,61536228671.74887,676898515389.2375,0.44971065464039417,-372490040908.4326,372490040908.4326,BREACH,0.0,0.0,True,153622548460.77222,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0022,24024789572.102814,26836974511.062134,10962232243.850302,80787.42583336377,0.2791649105722638,2567411117.3521614,13529724148.6283,3174227596.6054726,127086559.67020111,92670984.71332859,27360867173.63684,13529724148.628298,40890591322.26514,51385656745.739655,0.07916491057226377,2033970460.486761,67648838818.82135,6764883881.882135,74413722700.70349,0.36064550377357246,-47576748189.64136,47576748189.64136,BREACH,3.337860107421875e-06,-1.9073486328125e-06,True,16224221825.65066,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0023,47176754102.84989,90188351371.4415,18283393949.47508,134741.56538728817,0.3337864740212283,4853549579.875006,23137078270.91547,5370357234.146307,194205080.59619692,130547590.64890234,40194183516.32915,23137078270.91547,63331261787.24461,87370937619.17905,0.13378647402122829,5844524837.999328,116999895973.01402,11699989597.301403,128699885570.31543,0.7007648139839792,-38511534198.87393,38511534198.87393,BREACH,-1.9073486328125e-06,-3.814697265625e-06,True,28184832931.38667,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0024,18574452756.67761,27523688539.237083,8023062940.88929,59126.88108365139,0.2915580076874683,2158256632.269182,10181378700.039557,2212431734.5180063,83041592.52145667,55772392.8483513,16846963934.027773,10181378700.039557,27028342634.06733,35421416690.70538,0.0915580076874683,1621557170.8343108,47334300056.67642,4733430005.667643,52067730062.34406,0.5286131833725263,-24544041523.10698,24544041523.10698,BREACH,9.5367431640625e-07,0.0,True,12422676924.830194,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0025,37913634646.76164,56811541404.62919,17245565227.30182,127093.16777489982,0.3137082980128892,4818311992.869172,22064004313.338768,5032489453.25034,314505116.12433094,228463357.90737727,40863153870.703514,22064004313.338768,62927158184.04228,78776788517.46515,0.11370829801288918,4478787272.621137,105762220921.71361,10576222092.171362,116338443013.88496,0.48832990998382836,-59526901609.255775,59526901609.255775,BREACH,1.9073486328125e-06,0.0,True,27196821422.33227,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0026,51482648842.523285,61978397436.36327,22780835185.30707,167885.9735878637,0.2542034684354277,6008705265.633899,28789708336.91456,6328685067.595481,239271561.72333437,182761591.10143766,48650350429.30949,28789708336.91456,77440058766.22404,100132999271.83276,0.05420346843542767,2713777932.6877446,132139226934.49808,13213922693.449808,145353149627.94788,0.4263987233507208,-83374752191.5846,83374752191.5846,BREACH,0.0,0.0,True,35037685164.27179,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0027,32063094722.12096,56916796024.10076,13902665829.15791,102457.28785660597,0.294478103365004,3645181098.515389,17547949384.961155,4375360351.476895,207529637.08935,170452127.01402247,30288115096.437153,17547949384.961155,47836064481.39831,62351209818.55811,0.09447810336500401,2945412023.085393,83745202606.58018,8374520260.658019,92119722867.2382,0.6178567873692862,-35202926843.13744,35202926843.13744,BREACH,0.0,0.0,True,21400660120.565895,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0028,76904103317.7189,99599212235.12988,33662500411.5508,248079.6515590488,0.2314434101398989,8607530834.414728,42270279325.61708,9009625561.07359,380419593.65259063,317293399.1303709,82049523091.48695,42270279325.61708,124319802417.10403,158953626409.20587,0.031443410139898875,2499022034.2044606,204442315894.81665,20444231589.481667,224886547484.2983,0.4428864836483114,-125287335249.16843,125287335249.16843,BREACH,-7.62939453125e-06,0.0,True,51258229753.684395,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0029,18665876759.885567,30217348533.848213,8401722104.217337,61917.4531489939,0.2428260585204829,2214432628.909563,10616216650.580051,2374087700.7499914,108733181.23283628,85475695.46466728,19987733670.17368,10616216650.58005,30603950320.753727,38653610430.05925,0.04282605852048288,827690891.1528324,50342648739.09723,5034264873.909723,55376913613.00695,0.545666895504822,-25159565079.158737,25159565079.158737,BREACH,2.86102294921875e-06,-1.9073486328125e-06,True,12939382460.722448,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0030,175821733787.35785,302812978716.35925,76242341679.65147,561876.6677071837,0.2926434114775448,20407133201.206676,96650036757.52583,24073398401.824768,1062675167.8939354,892496726.3218776,157468531137.1336,96650036757.52585,254118567894.65945,333290264924.49146,0.09264341147754479,15438573577.429789,449937637186.38715,44993763718.63872,494931400905.0259,0.611828180961319,-192118422188.66663,192118422188.66663,BREACH,-2.288818359375e-05,0.0,True,118119845126.62646,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0031,57573944874.87246,61529492053.88336,23201743270.9141,170987.9039239706,0.3219640551273276,5964707571.500374,29166621830.318398,6592594884.210411,217973969.61986846,134907922.59061244,48694230679.0352,29166621830.318394,77860852509.35359,106268175553.90765,0.12196405512732761,6480448810.768661,142678041430.29538,14267804143.02954,156945845573.32492,0.39204282107064026,-95416353519.44156,95416353519.44156,BREACH,-9.5367431640625e-07,-3.814697265625e-06,True,35349303371.43864,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0032,23694465319.93,36676041150.87291,11100366553.192375,81805.42244416157,0.2985178603120351,2979968541.835607,14080416900.450426,3425162656.286213,219431490.21626484,171122386.20295435,34295956508.070637,14080416900.450426,48376373408.521065,57990421828.00064,0.09851786031203508,2856546138.5434785,75543701367.6481,7554370136.764811,83098071504.41292,0.4413585115380834,-46422030353.54001,46422030353.54001,BREACH,-4.76837158203125e-07,1.9073486328125e-06,True,17279816932.5023,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0033,27754252011.11132,59118321064.85495,12036850486.502125,88706.94802977744,0.237180655703461,3171520967.405343,15208460160.855495,3422111849.9720917,130930989.27141893,110936823.33276935,24354595494.566624,15208460160.855497,39563055655.42212,52108847505.67795,0.03718065570346099,968720559.1063819,68647555931.53935,6864755593.153935,75512311524.69328,0.7828964558384982,-16393990459.838333,16393990459.838333,BREACH,-2.384185791015625e-06,-1.9073486328125e-06,True,18510912117.53226,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0034,41209294162.20596,63634218892.15825,17770984670.623024,130965.30652953497,0.3029528381239237,4448432212.699142,22219547848.628693,5024490382.31852,278849586.172902,193775953.0231934,42255004492.70613,22219547848.628696,64474552341.33482,83464298654.9121,0.1029528381239237,4296443214.272993,110750123840.45634,11075012384.045635,121825136224.50198,0.5223406339960232,-58190917332.343735,58190917332.343735,BREACH,-3.814697265625e-06,-3.814697265625e-06,True,26946829647.50074,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0035,18268399456.49582,39933966050.57036,8364611052.458187,61643.95900337682,0.2438061531698401,2197540272.56512,10562212968.982311,2219465092.302372,111471371.249836,87015461.63363545,19257085710.780872,10562212968.982311,29819298679.763187,37525485167.27669,0.0438061531698401,821923575.5051427,49018561993.13503,4901856199.313503,53920418192.44853,0.7406093533629724,-13986452141.878174,13986452141.878174,BREACH,4.76837158203125e-07,3.814697265625e-06,True,12871224612.797268,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0036,86121022025.06229,95836713791.62004,38270119463.55673,282036.027792652,0.2301655988291318,10146092013.95996,48416493513.54449,9949308348.217865,370873903.5192096,297717061.36451924,90308838173.42566,48416493513.544495,138725331686.97015,176429860198.48795,0.03016559882913178,2661056192.1136956,227608343299.76855,22760834329.976856,250369177629.74542,0.3827815975548982,-154532463838.12537,154532463838.12537,BREACH,1.9073486328125e-06,0.0,True,58933459431.02367,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0037,173143482343.27496,248389787156.37576,78212225914.73308,576393.9551539283,0.31238017263729,20359243432.238747,98572045740.927,22835349469.149082,1131071397.7748253,754729859.8137474,155036301294.02298,98572045740.92697,253608347034.94998,328179783637.298,0.11238017263729,18440450370.614014,448423115645.563,44842311564.556305,493265427210.11926,0.5035621258948839,-244875640053.7435,244875640053.7435,BREACH,2.288818359375e-05,3.0517578125e-05,True,120062360570.94054,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0038,18068256922.030533,25040064941.657112,8157043773.43277,60114.26817155665,0.3282194300583181,2008498121.4383872,10165602009.139328,2352625279.3808756,101288993.00811364,55105524.12462198,17913985832.462376,10165602009.139328,28079587841.601704,35982242754.492905,0.1282194300583181,2306811329.100563,48853888774.79991,4885388877.479991,53739277652.2799,0.465954624542572,-28699212710.622787,28699212710.622787,BREACH,-4.76837158203125e-07,0.0,True,12275389123.585829,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0039,117474744776.86755,139476713507.33163,51883506867.03565,382361.4451652283,0.2729741737671126,12861062776.76562,64744952005.246445,14495220704.897856,614936367.7808748,483199027.7177836,123053017593.0218,64744952005.24644,187797969598.26825,240527762369.88934,0.07297417376711257,8776157363.497532,316166228694.48334,31616622869.448334,347782851563.93164,0.40104540198035654,-208306138056.6,208306138056.6,BREACH,7.62939453125e-06,7.62939453125e-06,True,78220951149.79292,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0040,20556787423.82752,22962330417.93186,8646729126.07357,63723.06045292325,0.2604829424513456,2240412662.6612377,10887205511.79526,2361191969.7791357,104255866.05894622,72889805.01763263,19169503748.311485,10887205511.79526,30056709260.106747,39726291172.13901,0.06048294245134561,1201381491.3849413,52008547287.454735,5200854728.745474,57209402016.20021,0.40137336886390684,-34247071598.26835,34247071598.26835,BREACH,-1.430511474609375e-06,1.9073486328125e-06,True,13231874040.515444,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0041,12950085858.467745,19834120222.86173,6009179433.129108,44285.33595843455,0.2431412077983898,1426302527.4704585,7435526245.935528,1713925969.3173678,96701282.47617304,78331072.30095206,15083450143.98503,7435526245.935527,22518976389.92056,28033536002.452774,0.043141207798389786,604700301.0027282,36439717063.538895,3643971706.3538895,40083688769.892784,0.49481773837539905,-20249568547.031055,20249568547.031055,BREACH,2.384185791015625e-06,2.86102294921875e-06,True,8958530055.882158,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0042,15663697169.426891,17941700328.971954,7184354907.02619,52945.92618556738,0.3385593112722906,1943233959.8512092,9127641812.803583,2151663204.019161,119762128.94033986,71696839.63384983,15470965173.849062,9127641812.803585,24598606986.652645,31134662343.275955,0.1385593112722906,2156998685.489819,42699428925.37116,4269942892.5371165,46969371817.90828,0.38198723198872375,-29027671488.936325,29027671488.936325,BREACH,-1.430511474609375e-06,-1.9073486328125e-06,True,11190637901.595135,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0043,25092965439.50126,36743787081.90648,9956908356.9131,73378.57632645729,0.2755257851968193,2661026291.716159,12618008027.205584,3044823186.063244,131058678.04662278,101990573.41939375,20392851058.776173,12618008027.205587,33010859085.98176,45485816498.277435,0.0755257851968193,1717676003.1754203,60307287996.42492,6030728799.642492,66338016796.06741,0.5538873312246001,-29594229714.160934,29594229714.160934,BREACH,-9.5367431640625e-07,-1.9073486328125e-06,True,15410092996.968369,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
